track_name,valence,energy,danceability,acousticness,instrumentalness,user_preference
Facts Only [Bonus],0.396,0.647,0.411,0.281,0.0105,6.12
Sweet Bunch,0.7090000000000001,0.812,0.472,0.49,0.253,6.65
New Rules,0.525,0.516,0.7440000000000001,0.0176,0.79,5.8
Break You Down,0.789,0.513,0.71,0.156,0.0036,7.14
That Thang,0.452,0.413,0.901,0.21,5.49e-06,7.26
Peaches,0.517,0.435,0.81,0.053,0.00955,7.25
The Mandela Effect,0.441,0.902,0.28,0.000145,0.7070000000000001,5.89
Hard On a Heart,0.365,0.487,0.5579999999999999,0.0676,0.00104,6.93
Attention,0.195,0.608,0.657,0.276,0.238,5.84
What a Beautiful Name,0.0491,0.581,0.431,0.0001189999999999,0.715,4.81
Lejos de Ti,0.787,0.725,0.6659999999999999,0.23,6.25e-05,7.71
Le 16 mars,0.0371,0.0211,0.221,0.984,0.957,0.44
Tomorrow Never Knows,0.0609,0.509,0.6459999999999999,0.49,0.865,3.49
Player's Anthem 2018,0.382,0.687,0.904,0.123,5.22e-06,7.97
2 Me (feat. Kiddo Ai & Nick Smith),0.469,0.484,0.733,0.591,1.17e-06,6.59
Close,0.2339999999999999,0.579,0.75,0.136,1.11e-05,6.79
Kept It All,0.2189999999999999,0.58,0.6970000000000001,0.3829999999999999,0.371,5.72
"Symphony No. 2 in E Minor, Op. 27: II. Allegro molto",0.123,0.106,0.299,0.917,0.875,1.64
ROCK (ëŒ) ROCK,0.409,0.8290000000000001,0.763,0.0196,5.720000000000001e-05,7.71
Too Good at Goodbyes,0.4039999999999999,0.257,0.364,0.895,0.073,4.01
Dusk Till Dawn,0.079,0.476,0.409,0.107,0.636,4.9
Four Letter Word,0.389,0.8909999999999999,0.37,0.000188,1.6e-06,6.83
Cannonball,0.247,0.995,0.484,0.26,0.506,5.51
Little Woman,0.13,0.275,0.426,0.892,0.171,3.67
Back To Us,0.531,0.884,0.64,0.0694,3.09e-06,7.95
Roast Yourself,0.648,0.5760000000000001,0.713,0.648,7.69e-06,6.84
Blood Walk (feat. Free Ackrite),0.3779999999999999,0.5760000000000001,0.92,0.0322,2.33e-05,7.15
"Symphony No. 1 in D Minor, Op. 13: I. Grave - Allegro non troppo",0.0396,0.0284,0.1169999999999999,0.934,0.7290000000000001,1.18
You Got The Blues,0.603,0.955,0.484,0.00119,0.000182,7.65
Friends,0.4679999999999999,0.627,0.682,0.00921,0.877,5.8
Easy Rider / Young Love,0.507,0.446,0.46,0.0478,0.00849,6.34
Break The Band (How Could She?),0.252,0.526,0.9,0.0513,0.0362,7.08
Lost,0.147,0.8009999999999999,0.542,0.00178,0.00172,6.7
1435,0.242,0.353,0.58,0.0616,4.3e-05,6.17
Vienes y Te Vas,0.741,0.703,0.624,0.0974,0.0473,7.85
You Know How It Is,0.356,0.979,0.258,0.0291,1.74e-06,7.35
Girls Or Boys,0.449,0.611,0.616,0.00409,1.15e-05,7.49
Dancin' In The Rain (feat. Warren Haynes),0.65,0.908,0.411,0.00107,1e-05,8.18
Better Than I Used To Be - Acoustic,0.505,0.417,0.723,0.957,1.32e-06,5.2
My Name Is The Night (Color Me Black),0.3339999999999999,0.813,0.613,0.035,0.0981,7.34
hb1009-ahoppin',0.105,0.575,0.8240000000000001,0.027,0.917,5.21
Satudarah,0.0871,0.265,0.452,0.847,0.0239,4.13
"Symphony No. 1 in D Minor, Op. 13: III. Larghetto",0.0318,0.00371,0.157,0.945,0.47,1.55
Cult Hero,0.599,0.974,0.395,0.000389,3.1e-05,7.73
Cara Italia,0.711,0.7090000000000001,0.78,0.5379999999999999,0.000362,7.29
Casino Brawl,0.188,0.4589999999999999,0.256,0.356,0.775,3.34
Telephone Wires,0.15,0.3429999999999999,0.594,0.5529999999999999,0.00114,5.14
Naiâ€™s March,0.154,0.544,0.442,0.0479,0.0468,5.76
Undercover Martyn - Original Demo,0.541,0.8140000000000001,0.436,0.0552,8.23e-05,7.35
The Other Day,0.868,0.71,0.65,0.143,0.0438,7.92
"Symphony No. 1 in D Minor, Op. 13: IV. Allegro con fuoco",0.0625,0.173,0.2269999999999999,0.906,0.769,1.27
"Symphony No. 2 in E Minor, Op. 27: I. Largo - Allegro moderato",0.038,0.0481,0.113,0.953,0.898,0.98
Singularity,0.178,0.336,0.437,0.616,0.0428,4.64
Derecho de Nacimiento,0.57,0.441,0.622,0.6890000000000001,0.000646,6.08
Little Nightmares,0.7490000000000001,0.805,0.536,0.0326,0.000452,8.48
Sado,0.29,0.43,0.595,0.8690000000000001,5.7700000000000007e-05,4.97
26,0.889,0.736,0.7829999999999999,0.2019999999999999,0.132,8.3
Troublemaker,0.5920000000000001,0.8079999999999999,0.69,0.0358,0.00179,8.66
"Piano Sonata in B Minor, Hob. XVI:32: III. Finale. Presto",0.376,0.299,0.345,0.988,0.901,1.93
Steady,0.144,0.631,0.319,0.0008789999999999,1.4300000000000002e-05,6.1
Supposed To Do,0.93,0.6679999999999999,0.825,0.0416,1.05e-06,9.02
Everybody's Coming To My House,0.675,0.97,0.662,0.0163,0.00207,8.47
"Symphony No. 2 in E Minor, Op. 27: III. Adagio",0.0348,0.0231,0.143,0.955,0.8420000000000001,0.45
"Symphony No. 2 in E Minor, Op. 27: IV. Allegro vivace",0.0681,0.131,0.19,0.926,0.92,0.82
"Symphony No. 3 in A Minor, Op. 44: I. Lento - Allegro moderato - Allegro",0.0387,0.0213,0.0906,0.945,0.711,0.84
Be Like That (Remix),0.159,0.5579999999999999,0.8109999999999999,0.446,0.000939,6.4
"Dive (feat. MRSHLL, Megan Lee) [Korean Ver.]",0.34,0.721,0.6659999999999999,0.306,0.00313,6.48
"Symphony No. 3 in A Minor, Op. 44: II. Adagio ma non troppo - Allegro vivace",0.0401,0.0232,0.127,0.939,0.484,1.28
"Symphony No. 3 in A Minor, Op. 44: III. Allegro - Allegro vivace - Allegro (Tempo primo) - Allegretto - Allegro vivace",0.0705,0.0448,0.265,0.944,0.473,1.48
"Symphonic Dances, Op. 45: I. Non allegro",0.057,0.0228,0.236,0.957,0.491,1.66
"Symphonic Dances, Op. 45: III. Lento assai - Allegro vivace - Lento assai. Come prima - Allegro vivace",0.0387,0.0492,0.16,0.931,0.482,1.88
I Dance Like This,0.0602,0.61,0.4539999999999999,0.00437,0.000896,6.38
Hard Hearts,0.289,0.38,0.777,0.3279999999999999,0.0193,5.81
"Symphonic Dances, Op. 45: II. Andante con moto (Tempo di valse)",0.0379,0.0136,0.0689,0.911,0.611,1.58
Tamara,0.038,0.0623,0.133,0.95,0.852,0.8
Russia,0.0676,0.0188,0.18,0.919,0.655,1.21
I Cannot Fucking Wait Until Morrissey Dies,0.53,0.8390000000000001,0.6809999999999999,0.148,0.012,7.53
Guillermo Trujillo,0.657,0.743,0.6609999999999999,0.231,1.17e-05,6.81
Nothing Nice to Say,0.357,0.4,0.649,0.212,3.85e-05,6.86
Arion,0.0453,0.3379999999999999,0.271,0.726,0.907,2.55
Mother's Daughter,0.513,0.557,0.54,0.0818,8.09e-06,7.74
Put Your Money on Me - Single Version,0.777,0.8059999999999999,0.598,0.35,0.0070799999999999,7.69
Cozy,0.226,0.527,0.693,0.503,0.0971,5.82
Barakah,0.0907,0.83,0.434,0.0207,0.0144,6.34
"Piano Concerto No. 4 in C Minor, Op. 44, R. 197: I. Allegro moderato",0.0384,0.0314,0.188,0.975,0.757,1.36
Licky,0.816,0.626,0.903,0.125,0.0203,8.05
Thickening Air,0.537,0.47,0.6709999999999999,0.102,0.13,7.12
Fortaleza,0.0343,0.2319999999999999,0.345,0.947,0.7170000000000001,2.15
Crazy Love,0.176,0.271,0.5660000000000001,0.477,0.0233,5.11
Renegade (feat. Demun Jones),0.626,0.942,0.67,0.12,8.51e-05,8.15
Washtown,0.15,0.209,0.807,0.0827,0.97,4.73
Woman,0.118,0.377,0.476,0.902,0.011,4.44
October,0.278,0.57,0.758,0.361,1.01e-06,6.78
Such a Bad Way,0.498,0.836,0.6729999999999999,0.000462,0.853,5.9
All I've Got,0.96,0.682,0.679,0.087,0.698,7.11
Let Me Go - Rhythmic Groove Remix,0.505,0.569,0.848,0.000662,0.0428,7.76
"Piano Concerto No. 4 in C Minor, Op. 44, R. 197: II. Allegro vivace",0.146,0.118,0.34,0.98,0.8909999999999999,1.22
"Piano Concerto No. 5 in F Major, Op. 103, R. 205 ""Egyptian"": I. Allegro animato",0.0697,0.0624,0.28,0.988,0.867,1.32
"Piano Concerto No. 5 in F Major, Op. 103, R. 205 ""Egyptian"": II. Andante",0.0393,0.0307,0.341,0.983,0.5760000000000001,2.24
Love Me Back,0.0688,0.643,0.584,0.143,0.7240000000000001,4.49
Wild Love,0.5489999999999999,0.5870000000000001,0.431,0.139,0.00183,6.65
Skyward,0.505,0.8390000000000001,0.81,0.00029,0.936,7.22
Viva El Amor,0.966,0.8759999999999999,0.748,0.2289999999999999,0.000173,8.8
2 Would Try Feat. Dwele,0.7609999999999999,0.672,0.748,0.411,8.240000000000001e-05,7.33
Figure A,0.657,0.494,0.682,0.262,0.00147,7.2
Is He Worthy?,0.201,0.413,0.237,0.3429999999999999,1.23e-05,5.28
Pizza Boy,0.0369,0.241,0.65,0.207,0.00298,5.89
Fortress,0.455,0.805,0.501,0.0134,0.00436,7.59
Closer,0.583,0.253,0.8490000000000001,0.272,4.87e-06,6.91
Going Together,0.226,0.782,0.5660000000000001,0.0751,5.18e-06,6.94
Pretty,0.607,0.8740000000000001,0.7040000000000001,0.0144,3.73e-05,8.33
Float,0.625,0.47,0.561,0.711,0.927,3.96
"Culpa, Tengo",0.7090000000000001,0.5,0.708,0.00261,9.42e-06,8.04
O My Heart - Live Sessions,0.302,0.895,0.508,0.0382,5.77e-06,7.29
Faint,0.14,0.251,0.8190000000000001,0.868,0.873,2.61
Hunting,0.311,0.3289999999999999,0.7170000000000001,0.8320000000000001,0.858,3.84
Cranapple,0.578,0.3879999999999999,0.645,0.7659999999999999,0.847,4.32
Soda Pop,0.6709999999999999,0.423,0.61,0.341,0.797,5.64
Matira,0.0676,0.355,0.722,0.348,0.8640000000000001,4.07
Ganga,0.5479999999999999,0.223,0.626,0.955,0.331,4.81
S'more,0.6579999999999999,0.0614,0.9,0.4029999999999999,0.8109999999999999,4.79
Seven,0.4579999999999999,0.0779,0.7979999999999999,0.911,0.911,2.71
Sakura,0.504,0.152,0.6509999999999999,0.841,0.711,3.49
Mahandu,0.31,0.541,0.747,0.932,0.932,3.14
Cashmere,0.51,0.176,0.594,0.931,0.2689999999999999,3.9
Botnang,0.5,0.316,0.6759999999999999,0.733,0.908,3.81
Miranda,0.624,0.2239999999999999,0.65,0.47,2.04e-05,6.49
Yamandu,0.39,0.195,0.621,0.708,0.898,3.27
Alright,0.529,0.0898,0.654,0.845,0.884,3.21
"Ah, Moore",0.3939999999999999,0.1119999999999999,0.5579999999999999,0.974,0.94,2.14
Tightrope,0.4039999999999999,0.591,0.502,0.4029999999999999,0.00293,6.02
Bravery,0.6729999999999999,0.601,0.772,0.0138,0.925,6.14
Dark Crystal,0.531,0.618,0.682,0.0172,0.3939999999999999,6.51
Hieroglyphs,0.315,0.5379999999999999,0.562,0.00138,2.26e-05,6.82
Pedestal,0.547,0.6940000000000001,0.698,0.243,0.00113,7.11
All We Need,0.3929999999999999,0.92,0.649,0.00277,0.833,6.17
Ain't Nobody,0.524,0.879,0.427,9.82e-05,0.000544,7.61
El Ahijado de GuzmÃ¡n,0.967,0.807,0.8220000000000001,0.779,0.0083299999999999,7.6
Paranoiac Intervals/Body Dysmorphia,0.575,0.8540000000000001,0.665,0.0113,0.0001139999999999,7.96
NO (feat. Cadet),0.478,0.8370000000000001,0.7879999999999999,0.125,6.96e-05,7.89
James Brown,0.617,0.942,0.446,0.00146,4.92e-06,7.64
Hayloft - Live Sessions,0.4,0.928,0.474,0.016,1.35e-06,7.32
"Into the Loop, Pt. 7",0.603,0.288,0.725,0.0537,0.802,5.96
Sleepy,0.7440000000000001,0.275,0.79,0.0223,0.963,5.34
Honeyberry,0.204,0.4029999999999999,0.507,0.303,0.254,5.44
Need Somebody,0.172,0.99,0.621,0.0118,0.249,7.04
Ride Or Die (feat. Foster The People) - Purple Disco Machine Remix,0.767,0.838,0.7929999999999999,0.0962,0.0781,8.7
BohÃ©me,0.208,0.6829999999999999,0.596,0.289,4.95e-05,6.64
Body Of Years - Live Sessions,0.345,0.733,0.5660000000000001,0.0411,1.76e-06,7.16
People's Champ,0.799,0.858,0.76,0.00655,3.44e-05,8.73
Bus Bus Train Train,0.767,0.733,0.391,0.0787,0.000179,8.0
DownTheDrain Ð’Ð¿ÑƒÑÑ‚ÑƒÑŽ,0.208,0.537,0.904,0.018,0.0156,6.65
I'm a Sailor Not a Salesman,0.452,0.483,0.3939999999999999,0.0525,2.8600000000000004e-05,6.88
Callin',0.2289999999999999,0.866,0.5489999999999999,0.6459999999999999,0.00073,6.07
No Nos Sobran los Domingos - VersiÃ³n Bachata,0.629,0.502,0.627,0.42,0.000122,6.47
Nervous Mary,0.0757,0.591,0.5870000000000001,0.653,0.000489,4.92
welcome2mytorturechamber,0.3429999999999999,0.182,0.74,0.0819999999999999,0.777,4.41
Notcehla,0.193,0.877,0.86,0.000278,0.835,6.0
Revive My Wonder,0.4479999999999999,0.8009999999999999,0.65,0.0038799999999999,0.00294,7.62
Sunson,0.159,0.244,0.647,0.921,0.901,2.41
Stone Behind My Ribs - Ethan C. Davis Remix,0.409,0.6970000000000001,0.622,0.139,0.00198,6.98
All That Love Is,0.865,0.957,0.606,0.000299,0.0282,9.07
Thrills,0.5710000000000001,0.439,0.3939999999999999,0.535,0.000111,6.11
Breakin' My Heart (Pretty Brown Eyes) [Live],0.465,0.677,0.3879999999999999,0.00279,0.000256,6.94
Join Me,0.172,0.912,0.607,0.0009279999999999,0.00835,7.04
Say Goodbye,0.625,0.696,0.726,0.0318,2.77e-05,8.4
Last Call - CYA Remix,0.1169999999999999,0.947,0.56,0.0414,0.612,5.41
Honolulu (feat. Matluck),0.586,0.733,0.7020000000000001,0.139,0.0011,7.94
Cookies,0.66,0.76,0.921,0.0293,0.593,7.5
I Promise I'll Be With You,0.204,0.505,0.511,0.228,0.0118,6.62
Family Tree,0.513,0.912,0.302,1.89e-05,0.0016899999999999,7.17
Take You With Me,0.424,0.965,0.3329999999999999,3.01e-06,5.2e-06,7.57
Rosie,0.179,0.482,0.435,0.613,0.207,4.4
Acid Mountain,0.687,0.8240000000000001,0.545,0.000231,0.107,7.94
Disappear Daily,0.451,0.469,0.8240000000000001,0.293,0.00428,7.0
You Don't Have to Hurt No More (Live),0.529,0.606,0.342,0.000736,0.00314,7.36
So Fine (Live),0.4679999999999999,0.685,0.486,0.0001149999999999,0.0453,7.11
Deixa Ser,0.667,0.6709999999999999,0.626,0.0123,3.5000000000000004e-06,7.66
Gotta Get Away (feat. Chateau),0.441,0.754,0.754,0.176,4.1200000000000005e-05,7.81
No Me Vuelvo a Enamorar,0.3829999999999999,0.522,0.812,0.72,5.22e-05,5.79
The Tempest (Live),0.185,0.606,0.273,0.00147,0.0895,5.17
Is This Pain Our Pleasure (Live),0.447,0.53,0.6579999999999999,0.00983,0.0006889999999999,7.44
Whoaa (Live),0.617,0.529,0.637,0.0392,8.73e-05,7.46
Stay Up,0.4589999999999999,0.424,0.612,0.456,0.0883,6.44
Finally Floating,0.748,0.823,0.368,0.0708,0.000718,7.76
The Way,0.507,0.6679999999999999,0.625,0.26,0.0022,7.11
Soft Serve,0.667,0.245,0.78,0.535,0.927,4.81
Thanks 4 Nothing,0.423,0.517,0.8540000000000001,0.41,1.34e-05,6.54
Swole (Live),0.358,0.882,0.599,0.00622,0.000152,7.54
What Kind of Man Would I Be (Live),0.56,0.498,0.434,0.0284,0.000136,7.01
Tuesday Maybe - Modd Remix,0.483,0.636,0.613,0.0661,0.902,5.61
Habits,0.12,0.732,0.406,0.00878,0.000525,6.55
Jimmy's Rage,0.314,0.926,0.444,0.000705,0.0159,7.43
Relax,0.442,0.741,0.441,0.0603,5.08e-05,7.35
Things I Can't Say,0.108,0.426,0.271,0.657,0.00288,4.23
Mintal / Drums (Live),0.195,0.439,0.542,3.929999999999999e-05,0.934,4.03
round the world,0.356,0.715,0.451,0.0285,6.900000000000001e-06,6.44
Linda,0.775,0.6609999999999999,0.501,0.442,0.7240000000000001,5.97
Forever YDG'n,0.228,0.971,0.531,5.2900000000000005e-05,0.00108,7.2
Discovery,0.34,0.465,0.4629999999999999,0.337,2.72e-05,5.65
Bad Fun,0.89,0.8759999999999999,0.545,0.0794,0.0421,8.51
Showing You Off,0.606,0.597,0.768,0.00599,4.49e-05,8.14
Higher,0.354,0.4539999999999999,0.515,0.595,3.12e-05,5.53
"Piano Trio in A Major, Hob. XV:18: III. Allegro",0.6459999999999999,0.249,0.414,0.971,0.818,2.96
For A Little While,0.516,0.5429999999999999,0.8109999999999999,0.288,0.0615,6.65
Mintal / Instrumental (Live),0.391,0.695,0.594,0.000733,0.0135,7.82
Funky Weekend (Live),0.621,0.674,0.525,0.00283,0.00375,7.89
Call Me (Live),0.583,0.555,0.705,0.00131,4.71e-05,7.58
What You Bring to the Party (Live),0.644,0.615,0.462,0.000629,3.2e-05,7.33
The Farmer and the Field,0.105,0.3329999999999999,0.5720000000000001,0.53,0.000227,5.11
Make a Wish,0.578,0.8440000000000001,0.6459999999999999,0.0703,0.0002089999999999,8.2
23,0.131,0.432,0.6459999999999999,0.0101,2.39e-05,6.74
Dreaming of You,0.32,0.575,0.4039999999999999,0.354,0.6709999999999999,4.6
Most Days,0.764,0.7709999999999999,0.6579999999999999,0.0986,4.46e-05,8.11
Look Like Monayyy (feat. Kreszenzia),0.5660000000000001,0.898,0.614,0.00266,0.026,8.19
Lungs,0.3979999999999999,0.561,0.76,0.21,0.0101,7.0
It's Alright,0.18,0.178,0.524,0.698,0.0938,3.73
Autumn - Original Mix,0.145,0.485,0.862,0.0792,0.8809999999999999,5.1
ALRIGHT THEN,0.221,0.898,0.6,0.00461,2.7600000000000003e-05,7.31
Her Majesty's Service,0.4639999999999999,0.865,0.527,0.0128,5.99e-06,7.34
Walk with Me (Single from the Midnight Sun Original Motion Picture Soundtrack),0.206,0.437,0.695,0.286,0.0001899999999999,6.08
Calm,0.838,0.835,0.518,0.0109,0.000192,7.91
Deadly Nightshade,0.5670000000000001,0.888,0.529,0.0129,3.59e-05,8.14
Soul Syncable,0.0864,0.875,0.63,0.324,0.292,6.09
ìš°ë¦¬ Us,0.397,0.6940000000000001,0.8029999999999999,0.145,1.56e-06,7.65
Back at It,0.428,0.429,0.833,0.00165,0.736,5.75
"Into the Loop, Pt. 6",0.425,0.405,0.7190000000000001,0.00799,0.935,5.49
Trips In Magenta,0.174,0.503,0.762,0.745,0.445,3.97
Effected,0.491,0.768,0.757,0.148,1.76e-06,7.38
Intro,0.273,0.13,0.3929999999999999,0.914,0.67,2.1
The Other,0.0475,0.285,0.396,0.597,0.159,4.11
Church With No Ceiling,0.305,0.505,0.528,0.1969999999999999,0.00015,6.35
Royal Talon Fighter,0.0362,0.162,0.242,0.602,0.787,1.96
Call Me Darling,0.59,0.857,0.659,0.364,1.77e-06,7.71
Shnack,0.8759999999999999,0.768,0.7020000000000001,0.583,0.00014,7.61
Norway,0.0596,0.327,0.629,0.6679999999999999,0.000127,4.86
The Lifestyle,0.551,0.662,0.7829999999999999,0.647,4.27e-06,6.39
Gem,0.384,0.54,0.455,0.0262,0.211,6.81
Honest,0.589,0.495,0.746,0.416,0.00898,7.13
I Am Happy With You,0.46,0.741,0.539,0.485,9.68e-05,6.49
Get Me Over You,0.721,0.927,0.503,0.000138,5.3500000000000006e-05,8.49
Alone,0.176,0.498,0.675,0.19,0.0419,6.09
Timefighter,0.371,0.4579999999999999,0.472,0.0101,0.257,6.53
Never Stop,0.432,0.7929999999999999,0.608,0.00232,0.727,5.47
Vessel,0.163,0.3379999999999999,0.502,0.5479999999999999,1.01e-06,4.98
Soberland,0.83,0.8490000000000001,0.4579999999999999,0.33,0.0554,7.56
Nada Es Igual,0.875,0.516,0.8,0.0833,0.088,8.04
Asana,0.157,0.0701,0.108,0.904,0.916,1.47
Classic,0.589,0.86,0.494,0.347,0.0157,7.29
Always,0.0652,0.146,0.353,0.962,0.0129,2.91
We Want Your Soul - Mike Williams Remix,0.416,0.805,0.619,0.0544,0.00186,7.45
Seeing Red,0.0817,0.241,0.501,0.853,0.789,2.38
Pressure,0.5870000000000001,0.732,0.8,0.174,0.0301,7.99
Island Gyal,0.427,0.601,0.609,0.00588,0.0003109999999999,7.0
Dark Ice,0.633,0.93,0.611,1.33e-06,0.954,6.81
Cluckin (feat. Z Money),0.371,0.486,0.752,0.154,0.0042899999999999,6.83
Know You Better,0.77,0.591,0.857,0.152,6.03e-06,8.05
Body Bag,0.472,0.8859999999999999,0.419,0.0843,8.5e-06,6.89
Turn Me Loose,0.89,0.976,0.47,0.000396,0.00021,8.56
Hold Your Colour - Noisia Remix,0.0665,0.846,0.264,0.0485,0.00115,6.49
Ain't Nobody,0.494,0.4029999999999999,0.759,0.7829999999999999,0.0001149999999999,5.81
Do You Want It All? - Original Demo,0.3829999999999999,0.754,0.381,0.0346,6.620000000000001e-05,6.71
Live In The Moment,0.235,0.583,0.546,0.002,0.173,6.71
Gettin' My Mom On,0.848,0.479,0.884,0.198,0.0364,8.59
Databend,0.351,0.526,0.614,0.632,0.8009999999999999,3.62
All This Useless Energy,0.346,0.879,0.408,0.0025399999999999,0.0718,6.96
Not Human,0.466,0.815,0.52,0.00172,1.92e-06,6.92
Typical,0.3,0.3389999999999999,0.503,0.595,0.0974,5.07
Rocky's Late Night,0.805,0.672,0.619,0.0538,0.0699,7.85
Softly,0.555,0.325,0.556,0.948,0.103,4.83
realm,0.231,0.0407,0.3989999999999999,0.945,0.927,2.29
Power Struggle,0.0787,0.59,0.541,0.00109,0.000221,6.55
Lone Wolf,0.379,0.8170000000000001,0.55,1.67e-05,0.0334,7.88
Wild,0.435,0.875,0.439,0.0108,1.17e-06,7.46
Surfing in the Sky,0.36,0.841,0.357,0.00171,2.13e-06,7.33
Aim For The Stars,0.181,0.286,0.501,0.773,0.944,2.49
Grow Up,0.667,0.916,0.529,0.0029,8.75e-06,7.55
Most Likely You Go Your Way - Recorded at Sound Stage Nashville,0.606,0.564,0.703,0.203,0.000269,7.38
Where Is My Mind?,0.307,0.573,0.647,0.253,0.00636,6.42
Glacier (feat. Denzel Curry),0.113,0.662,0.82,0.0429,0.000493,7.25
Cavevev,0.639,0.713,0.804,0.037,0.909,6.47
The Quiet Earth,0.0593,0.848,0.424,0.000117,0.8240000000000001,5.33
Canâ€™t,0.151,0.3939999999999999,0.794,0.732,0.000436,5.19
Human Beingz,0.6459999999999999,0.79,0.6,0.0562,0.614,7.02
W.O.W. (With out Warning) - Instrumental,0.632,0.797,0.613,0.00601,0.311,7.45
Better,0.395,0.47,0.852,0.0017699999999999,0.0001189999999999,7.48
Re:Re: - 2016 Rerecorded,0.682,0.926,0.433,1.8100000000000003e-05,0.198,7.75
Gravity,0.534,0.574,0.775,0.0697,0.261,7.39
Momentum,0.0398,0.928,0.7609999999999999,0.052,0.000387,6.91
Private,0.2239999999999999,0.44,0.7340000000000001,0.0717,0.000504,6.6
Black History - Instrumental,0.614,0.774,0.375,0.00171,0.875,5.7
Breathless,0.122,0.23,0.747,0.0303,0.915,4.46
No Do,0.83,0.6859999999999999,0.8909999999999999,0.351,3.75e-06,8.17
New Motion,0.0602,0.534,0.252,0.349,4.07e-05,4.87
Raindrop Blue,0.647,0.8140000000000001,0.3879999999999999,0.00117,0.00382,7.65
Changes,0.422,0.858,0.6579999999999999,0.0122,0.00448,7.93
Take It Easy,0.6829999999999999,0.857,0.494,1.95e-05,5.38e-06,7.78
1 of the Hardest - Instrumental,0.868,0.465,0.63,0.000325,0.8240000000000001,6.05
Era - Instrumental,0.466,0.715,0.912,0.228,0.944,5.67
Respect My Gun - Instrumental,0.82,0.767,0.511,0.000229,0.762,6.99
Finally Home,0.608,0.6759999999999999,0.536,0.0595,5.94e-06,7.75
Jesus I Come (feat. Israel Houghton),0.0664,0.7340000000000001,0.287,8.22e-05,0.0034799999999999,5.99
Legends (feat. MrTLexify),0.846,0.665,0.836,0.496,7.15e-05,7.77
We're Coming In,0.529,0.79,0.633,0.0342,0.000205,7.29
Interlude 1 (Salute) - Instrumental,0.384,0.763,0.52,0.1169999999999999,0.8370000000000001,5.24
Sunflower Seeds - Instrumental,0.787,0.645,0.589,0.00173,0.0178,8.01
Flirt - Instrumental,0.753,0.86,0.601,0.000102,0.932,7.01
Gold - Remix,0.198,0.833,0.755,0.00106,1.76e-06,7.49
Ride Away,0.175,0.428,0.623,0.177,0.148,6.35
Streets at Night - Instrumental,0.3,0.892,0.647,0.00616,0.6579999999999999,6.64
Loved Ones - Instrumental,0.46,0.525,0.564,0.00428,0.363,6.17
2025-09-10 00:00:00,0.436,0.492,0.665,0.0771,1.44e-06,7.23
"L.R.F. (Move That Over) (feat. Travis Greene, Anthony Brown, and Brian Courtney Wilson)",0.115,0.6629999999999999,0.2,0.1159999999999999,3.45e-06,5.41
I Don't Mind,0.2689999999999999,0.7390000000000001,0.562,0.00567,0.0142,6.98
One Way Ticket (Re-Imagined),0.263,0.206,0.7140000000000001,0.8190000000000001,1.13e-06,4.62
My Calling - Instrumental,0.489,0.873,0.37,0.0118,0.84,5.73
Made Man - Instrumental,0.53,0.647,0.565,0.0881,0.0451,7.19
Everyday Struggle - Instrumental,0.256,0.6659999999999999,0.6659999999999999,0.000271,0.7140000000000001,5.37
Hereby,0.588,0.8079999999999999,0.414,0.284,0.0486,7.13
From the Slums,0.5,0.493,0.598,0.0396,0.878,4.77
Ashes,0.498,0.235,0.6990000000000001,0.903,0.727,3.02
Breaking New Ground,0.927,0.728,0.6990000000000001,0.0706,9.21e-06,8.12
Loaded,0.552,0.698,0.56,0.00224,0.0763,7.65
Mornin's Gonna Come,0.8320000000000001,0.8640000000000001,0.441,0.0331,1.84e-05,8.44
Relationships (Skit) - Instrumental,0.401,0.268,0.505,0.959,0.908,2.56
Do Ya Thang - Instrumental,0.69,0.63,0.525,0.0141,0.941,6.3
Gotta Love It - Instrumental,0.352,0.5720000000000001,0.165,0.157,0.8690000000000001,3.89
I Need You,0.1969999999999999,0.967,0.446,0.00226,0.809,5.22
Incidental Boogie,0.285,0.921,0.522,0.00121,0.645,5.99
Lucky 88,0.376,0.7609999999999999,0.578,0.0309,0.00431,7.77
The Great Mound Battle,0.221,0.67,0.216,0.318,0.8290000000000001,3.99
